global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
14700,293,-2.28304,50,0.9535,0.004207,,76.092,6.0609,0.4,229.23
14750,294,-0.24974,50,0.9533,0.003921,,65.287,1.9823,0.18,20.77
14800,295,-2.09381,50,0.9531,0.003708,,64.563,6.0473,0.46,201.88
14850,296,-2.14331,50,0.953,0.003636,,65.146,5.1563,0.56,233.84
14900,297,-4.54339,50,0.9528,0.005044,,63.686,9.2757,0.56,486.96
14950,298,-3.85574,50,0.9527,0.002968,,64.326,6.6515,0.48,457.37
15000,299,-1.38557,50,0.9525,0.003477,,75.1,4.9944,0.4,122.03
15050,300,-0.10508,50,0.9523,0.003813,,56.171,1.6831,0.12,19.34
15100,301,-3.13635,50,0.9522,0.005217,,74.423,7.0421,0.54,325.43
15150,302,-1.57069,50,0.952,0.003431,,73.411,4.641,0.4,158.44
15200,303,-1.16437,50,0.9519,0.003879,,73.09,3.1639,0.2,130.51
15250,304,-5.65829,50,0.9517,0.003852,,66.007,10.4317,0.76,630.68
15300,305,-3.94281,50,0.9516,0.004553,,70.634,8.3945,0.5,421.38
15350,306,-5.52998,50,0.9514,0.003194,,66.572,9.5417,0.66,629.42
15400,307,-0.26426,50,0.9512,0.003284,,66.746,1.5619,0.2,42.97
15450,308,-2.43935,50,0.9511,0.003325,,75.026,5.751,0.36,253.5
15500,309,-5.39253,50,0.9509,0.003074,,74.641,10.1767,0.62,597.17
15550,310,-3.29814,50,0.9508,0.003205,,69.614,7.536,0.56,341.2
15600,311,-3.45937,50,0.9506,0.003478,,70.86,7.5145,0.48,373.56
15650,312,-0.49137,50,0.9504,0.004166,,72.085,2.4708,0.28,41.97
15700,313,-0.26871,50,0.9503,0.003495,,67.243,1.7718,0.2,37.95
15750,314,-1.89826,50,0.9501,0.003752,,66.924,4.5362,0.32,200.91
15800,315,-0.08621,50,0.95,0.003824,,91.084,0.932,0.06,4.71
15850,316,-1.46366,50,0.9498,0.003791,,72.338,4.4452,0.32,137.78
15900,317,-6.00117,50,0.9496,0.004029,,81.468,11.3476,0.58,650.51
15950,318,-2.18238,50,0.9495,0.003279,,71.658,4.9785,0.42,241.53
16000,319,-2.64441,50,0.9493,0.003936,,68.705,6.8092,0.46,262.34
16050,320,-2.57269,50,0.9492,0.005075,,70.287,5.44,0.44,295.61
16100,321,-3.06735,50,0.949,0.004274,,72.5,7.0372,0.56,322.57
16150,322,-1.62682,50,0.9489,0.003564,,65.234,4.4461,0.38,166.3
16200,323,-1.07829,50,0.9487,0.003937,,64.873,3.6537,0.36,103.62
16250,324,-4.74639,50,0.9485,0.002947,,66.971,9.4162,0.58,520.59
16300,325,-3.91847,50,0.9484,0.004474,,66.205,5.8592,0.44,482.32
16350,326,-0.55213,50,0.9482,0.00382,,62.736,2.5204,0.32,55.31
16400,327,-2.1954,50,0.9481,0.003174,,71.958,5.0793,0.42,238.22
16450,328,-1.8572,50,0.9479,0.003488,,65.702,5.4489,0.44,171.85
16500,329,-3.59759,50,0.9477,0.003958,,70.392,6.1079,0.36,427.95
16550,330,-5.55342,50,0.9476,0.003048,,71.853,9.8094,0.68,633.68
16600,331,-4.22266,50,0.9474,0.003177,,74.748,8.259,0.5,463.85
16650,332,-1.64366,50,0.9473,0.004446,,71.327,4.5301,0.36,167.96
16700,333,-5.20419,50,0.9471,0.003568,,73.309,9.6578,0.62,583.54
16750,334,0.08891,50,0.947,0.00382,,68.167,0.764,0.1,4.8
16800,335,-2.03408,50,0.9468,0.003754,,58.336,4.1789,0.44,235.97
16850,336,-0.56577,50,0.9466,0.003855,,70.847,2.3978,0.16,57.36
16900,337,-5.4056,50,0.9465,0.004593,,70.0,11.2386,0.68,571.45
16950,338,-1.36353,50,0.9463,0.003648,,68.824,3.957,0.32,145.53
17000,339,-5.03977,50,0.9462,0.004088,,71.334,10.6763,0.7,523.79
17050,340,-2.91387,50,0.946,0.003758,,68.124,6.151,0.32,325.06
17100,341,0.03926,50,0.9458,0.004216,,71.226,0.647,0.06,3.99
17150,342,-1.47959,50,0.9457,0.004238,,67.184,4.6772,0.38,139.28
17200,343,-6.24956,50,0.9455,0.003924,,69.047,13.7822,0.8,629.37
